unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
31914,7683,1396,4,2807.92,"clay",,"","","","",0.4,0.43,0.9,0.9,"subsurface",0,0
32090,7948,1399,4,2808.888,"chalk",,"","","","",0.4,0.43,0.1,0.1,"subsurface",0,0
31736,7681,1394,4,2810.964,"sandy mud",,"","","","",0.4,0.4129,2.4,2.4,"subsurface",0,0
31902,7981,1395,4,2809.171,"siliceous ooze",,"","","","",0.4,0.4225,0.2,0.2,"subsurface",0,0
27705,7619,1332,4,2810.838,"clay",,"","","","",0.4,0.49,8.7,8.7,"subsurface",0,0
32987,7860,1414,4,2811.522,"clay",,"","","","",0.4,0.49,0.1,0.1,"subsurface",0,0
29149,7636,1349,4,2810.562,"calcareous clay",,"","","","",0.4,0.418,3.2,3.2,"subsurface",0,0
26474,7836,1295,4,2811.42,"diatomaceous mud",,"","","","",0.4,0.49,2.5,2.5,"subsurface",0,0
30798,7668,1381,4,2811.461,"clay",,"","","","",0.4,0.49,5.7,5.7,"subsurface",0,0
30075,7658,1371,4,2811.51,"silt",,"","","","",0.4,0.4038,0.2,0.2,"subsurface",0,0
30954,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4,0.4129,2.8,2.8,"subsurface",0,0
30534,7661,1374,4,2811.383,"clay",,"","","","",0.4009,0.4026,0.2,0.2,"subsurface",0,0
31634,7680,1393,4,2810.453,"silt",,"","","","",0.4014,0.4043,0.3,0.3,"subsurface",0,0
29812,7657,1370,4,2811.517,"clay",,"","","","",0.4017,0.4051,1,1,"subsurface",0,0
30533,7661,1374,4,2811.383,"sand",,"","","","",0.4026,0.4044,0.9,0.9,"subsurface",0,0
30074,7658,1371,4,2811.51,"clay",,"","","","",0.4038,0.4075,0.1,0.1,"subsurface",0,0
31633,7680,1393,4,2810.453,"clay",,"","","","",0.4043,0.4071,1,1,"subsurface",0,0
31514,7677,1390,4,2809.827,"clay",,"","","","",0.4043,0.4129,0.6,0.6,"subsurface",0,0
30532,7661,1374,4,2811.383,"clay",,"","","","",0.4044,0.4061,0.1,0.1,"subsurface",0,0
29811,7657,1370,4,2811.517,"sand",,"","","","",0.4051,0.4085,0.2,0.2,"subsurface",0,0
30531,7661,1374,4,2811.383,"sand",,"","","","",0.4061,0.4079,0.2,0.2,"subsurface",0,0
31632,7680,1393,4,2810.453,"silt",,"","","","",0.4071,0.41,1.6,1.6,"subsurface",0,0
30073,7658,1371,4,2811.51,"silt",,"","","","",0.4075,0.4113,0.1,0.1,"subsurface",0,0
30530,7661,1374,4,2811.383,"clay",,"","","","",0.4079,0.4096,0.3,0.3,"subsurface",0,0
32185,7689,1402,4,2810.492,"calcareous ooze",,"","","","",0.4082,0.4245,1.9,1.9,"subsurface",0,0
29810,7657,1370,4,2811.517,"clay",,"","","","",0.4085,0.4119,0.9,0.9,"subsurface",0,0
30529,7661,1374,4,2811.383,"sand",,"","","","",0.4096,0.4114,0.7,0.7,"subsurface",0,0
31631,7680,1393,4,2810.453,"clay",,"","","","",0.41,0.4129,4.4,4.4,"subsurface",0,0
30072,7658,1371,4,2811.51,"clay",,"","","","",0.4113,0.415,1.9,1.9,"subsurface",0,0
30528,7661,1374,4,2811.383,"clay",,"","","","",0.4114,0.4131,2.7,2.7,"subsurface",0,0
29809,7657,1370,4,2811.517,"sand",,"","","","",0.4119,0.4153,0.2,0.2,"subsurface",0,0
27490,7848,1328,4,2808.548,"calcareous ooze",,"","","","",0.4129,0.4386,0.8,0.8,"subsurface",0,0
30953,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4129,0.4257,3,3,"subsurface",0,0
31630,7680,1393,4,2810.453,"silt",,"","","","",0.4129,0.4157,1.4,1.4,"subsurface",0,0
31735,7681,1394,4,2810.964,"clay",,"","","","",0.4129,0.4257,9.5,9.5,"subsurface",0,0
31513,7677,1390,4,2809.827,"clay",,"","","","",0.4129,0.4214,0.5,0.5,"subsurface",0,0
30527,7661,1374,4,2811.383,"sand",,"","","","",0.4131,0.4149,1,1,"subsurface",0,0
30526,7661,1374,4,2811.383,"clay",,"","","","",0.4149,0.4166,0.7,0.7,"subsurface",0,0
30071,7658,1371,4,2811.51,"sand",,"","","","",0.415,0.4188,0.9,0.9,"subsurface",0,0
30349,7660,1373,4,2811.439,"silt",,"","","","",0.415,0.43,0.8,0.8,"subsurface",0,0
29808,7657,1370,4,2811.517,"clay",,"","","","",0.4153,0.4187,2.5,2.5,"subsurface",0,0
31629,7680,1393,4,2810.453,"sand",,"","","","",0.4157,0.4186,11.9,11.9,"subsurface",0,0
30525,7661,1374,4,2811.383,"sand",,"","","","",0.4166,0.4184,0.7,0.7,"subsurface",0,0
29148,7636,1349,4,2810.562,"clay",,"","","","",0.418,0.436,2.3,2.3,"subsurface",0,0
31075,7999,1387,4,2811.172,"calcareous ooze",,"","","","",0.418,0.454,3,3,"subsurface",0,0
30524,7661,1374,4,2811.383,"clay",,"","","","",0.4184,0.4201,0.9,0.9,"subsurface",0,0
31628,7680,1393,4,2810.453,"silt",,"","","","",0.4186,0.4214,1.8,1.8,"subsurface",0,0
29807,7657,1370,4,2811.517,"sand",,"","","","",0.4187,0.4221,0.2,0.2,"subsurface",0,0
30070,7658,1371,4,2811.51,"clay",,"","","","",0.4188,0.4225,0.3,0.3,"subsurface",0,0
30523,7661,1374,4,2811.383,"muddy-sand",,"","","","",0.4201,0.4218,0.5,0.5,"subsurface",0,0
31512,7677,1390,4,2809.827,"clay",,"","","","",0.4214,0.43,0.7,0.7,"subsurface",0,0
31627,7680,1393,4,2810.453,"clay",,"","","","",0.4214,0.4243,7.8,7.8,"subsurface",0,0
30522,7661,1374,4,2811.383,"clay",,"","","","",0.4218,0.4236,0.1,0.1,"subsurface",0,0
29806,7657,1370,4,2811.517,"clay",,"","","","",0.4221,0.4255,1.3,1.3,"subsurface",0,0
30805,7669,1382,4,2804.978,"clay",,"","","","",0.4225,0.445,6.2,6.2,"subsurface",0,0
31901,7981,1395,4,2809.171,"clay",,"","","","",0.4225,0.445,7.2,7.2,"subsurface",0,0
30069,7658,1371,4,2811.51,"silt",,"","","","",0.4225,0.4263,0.2,0.2,"subsurface",0,0
30521,7661,1374,4,2811.383,"sand",,"","","","",0.4236,0.4253,0.4,0.4,"subsurface",0,0
31626,7680,1393,4,2810.453,"silt",,"","","","",0.4243,0.4271,0.6,0.6,"subsurface",0,0
32184,7689,1402,4,2810.492,"clay",,"","","","",0.4245,0.4409,0.8,0.8,"subsurface",0,0
30520,7661,1374,4,2811.383,"clay",,"","","","",0.4253,0.4271,0.3,0.3,"subsurface",0,0
29805,7657,1370,4,2811.517,"silt",,"","","","",0.4255,0.4289,0.2,0.2,"subsurface",0,0
31734,7681,1394,4,2810.964,"clay",,"","","","",0.4257,0.4386,0.5,0.5,"subsurface",0,0
30952,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4257,0.4386,9.4,9.4,"subsurface",0,0
30068,7658,1371,4,2811.51,"clay",,"","","","",0.4263,0.43,0.5,0.5,"subsurface",0,0
31625,7680,1393,4,2810.453,"clay",,"","","","",0.4271,0.43,6,6,"subsurface",0,0
30519,7661,1374,4,2811.383,"silt",,"","","","",0.4271,0.4288,0.1,0.1,"subsurface",0,0
30518,7661,1374,4,2811.383,"clay",,"","","","",0.4288,0.4306,0.4,0.4,"subsurface",0,0
29804,7657,1370,4,2811.517,"clay",,"","","","",0.4289,0.4323,0.8,0.8,"subsurface",0,0
30668,7663,1376,4,2810.82,"calcareous ooze",,"","","","",0.43,0.49,0.4,0.4,"subsurface",0,0
29433,7644,1357,4,2811.51,"silt",,"","","","",0.43,0.49,0.4,0.4,"subsurface",0,0
31624,7680,1393,4,2810.453,"silt",,"","","","",0.43,0.4329,3.1,3.1,"subsurface",0,0
30067,7658,1371,4,2811.51,"sand",,"","","","",0.43,0.4338,0.2,0.2,"subsurface",0,0
31913,7683,1396,4,2807.92,"clay",,"","","","",0.43,0.46,0.6,0.6,"subsurface",0,0
30348,7660,1373,4,2811.439,"sand",,"","","","",0.43,0.445,0.4,0.4,"subsurface",0,0
27408,7612,1325,4,2808.949,"calcareous ooze",,"","","","",0.43,0.49,2.6,2.6,"subsurface",0,0
30517,7661,1374,4,2811.383,"silt",,"","","","",0.4306,0.4323,0.1,0.1,"subsurface",0,0
30516,7661,1374,4,2811.383,"clay",,"","","","",0.4323,0.4341,0.9,0.9,"subsurface",0,0
29803,7657,1370,4,2811.517,"silt",,"","","","",0.4323,0.4357,0.2,0.2,"subsurface",0,0
31623,7680,1393,4,2810.453,"clay",,"","","","",0.4329,0.4357,0.2,0.2,"subsurface",0,0
30066,7658,1371,4,2811.51,"clay",,"","","","",0.4338,0.4375,0.4,0.4,"subsurface",0,0
30515,7661,1374,4,2811.383,"silt",,"","","","",0.4341,0.4358,0.2,0.2,"subsurface",0,0
31622,7680,1393,4,2810.453,"silt",,"","","","",0.4357,0.4386,0.2,0.2,"subsurface",0,0
29802,7657,1370,4,2811.517,"clay",,"","","","",0.4357,0.4391,2.6,2.6,"subsurface",0,0
30514,7661,1374,4,2811.383,"clay",,"","","","",0.4358,0.4376,2.5,2.5,"subsurface",0,0
29147,7636,1349,4,2810.562,"calcareous clay",,"","","","",0.436,0.454,2.5,2.5,"subsurface",0,0
30065,7658,1371,4,2811.51,"silt",,"","","","",0.4375,0.4413,0.1,0.1,"subsurface",0,0
30513,7661,1374,4,2811.383,"muddy-sand",,"","","","",0.4376,0.4393,1.1,1.1,"subsurface",0,0
31733,7681,1394,4,2810.964,"clay",,"","","","",0.4386,0.4514,13.7,13.7,"subsurface",0,0
31621,7680,1393,4,2810.453,"sand",,"","","","",0.4386,0.4414,9.2,9.2,"subsurface",0,0
31510,7677,1390,4,2809.827,"clay",,"","","","",0.4386,0.4471,1.4,1.4,"subsurface",0,0
27489,7848,1328,4,2808.548,"clay",,"","","","",0.4386,0.4643,2,2,"subsurface",0,0
30951,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4386,0.4514,0.1,0.1,"subsurface",0,0
29801,7657,1370,4,2811.517,"clay",,"","","","",0.4391,0.4425,0.3,0.3,"subsurface",0,0
30512,7661,1374,4,2811.383,"clay",,"","","","",0.4393,0.4411,0.4,0.4,"subsurface",0,0
4955,1112,132,1,6998.652,"Cape May Fm",311,"","Cape May","","",0.4398,0.8678,15,1,"surface",3,5
17425,4492,541,1,19483.625,"Satilla Fm",1829,"","Satilla","","",0.4398,0.8678,20,0,"both",11,222
4840,1057,127,1,15029.457,"Flanner Beach Fm",661,"","Flanner Beach","","",0.4398,0.8678,3,0,"surface",8,17
7026,1780,256,1,3097.056,"Riverbank Fm",1746,"","Riverbank","","",0.4398,0.8678,60,45,"surface",2,25
10877,2884,402,1,79781.336,"Mak Hill Drift",7527,"","Mak Hill Drift","","",0.4398,0.8678,100,0,"surface",0,0
12632,3356,445,1,14356.623,"Loess",,"","","","",0.4398,0.8678,18,0,"both",0,0
17712,4597,554,1,3438.389,"Merced Fm",1278,"","Merced","","",0.4398,0.8678,150,100,"surface",1,12
4651,910,115,1,4926.812,"Cape May Fm",311,"","Cape May","","",0.4398,0.8678,15,1,"surface",0,0
9765,2459,345,1,37620.645,"Gardar Fm",727,"","Gardar","Coleharbor","",0.4398,0.8678,25,0,"",0,0
7069,1799,262,1,6896.444,"Elk River Beds",,"","","","",0.4398,0.8678,37,0,"surface",2,60
33186,7742,1433,1,48344.598,"Cedral Fm",9329,"","Cedral","","",0.4398,0.8678,0,0,"",0,0
2979,572,80,1,21693.297,"Tazewell Till",4757,"","Tazewell Till","","",0.4398,0.6538,4,0,"both",0,0
4161,807,104,1,42828.883,"Sangamon-yarmouth Paleosols",,"","","","",0.4398,0.8678,0,0,"surface",0,0
6342,1529,205,1,1433.792,"Pacoima Fm",1494,"","Pacoima","","",0.4398,0.8678,300,150,"surface",0,0
3410,690,90,1,28777.375,"Yarmouth-sangamon Paleosol",,"","","","",0.4398,0.8678,3,0,"both",0,0
4714,945,118,1,4235.745,"Tabb Fm",2042,"","Tabb","","",0.4398,0.8678,9,0,"surface",0,0
11279,3050,428,1,27521.074,"Port Huron Till",4753,"","Port Huron Till","","",0.4398,0.6538,0,0,"both",0,0
6333,1528,204,1,3128.253,"Pacoima Fm",1494,"","Pacoima","","",0.4398,0.8678,60,0,"surface",0,0
6265,1509,199,1,4602.641,"Orcutt Sand",5710,"","Orcutt Sand","","",0.4398,0.8678,30,0,"both",0,0
10565,2749,386,1,20879.057,"Embden Fm",606,"","Embden","","",0.4398,1.9379,20,0,"surface",0,0
6562,1605,225,1,4479.276,"Unnamed",,"","","","",0.4398,2.1519,75,0,"surface",109,5592
11414,3074,430,1,26098.557,"Unnamed",,"","","","",0.4398,0.6538,0,0,"both",0,0
5030,1146,138,1,5244.604,"Omar Fm",1466,"","Omar","","",0.4398,0.8678,20,10,"both",1,23
8632,2163,318,1,65616.188,"Selatna Glaciation",,"","","","",0.4398,0.8678,10,0,"",0,0
5026,1144,137,1,4412.998,"Staytonville Unit",7543,"Staytonville Unit","Columbia","","",0.4398,0.8678,7,5,"surface",0,0
4691,928,116,1,6085.936,"Tabb Fm",2042,"","Tabb","","",0.4398,0.8678,6,0,"both",0,0
4610,897,113,1,5619.23,"Tabb Fm",2042,"","Tabb","","",0.4398,0.8678,6,0,"surface",0,0
12835,3389,446,1,11712.055,"Loess",,"","","","",0.4398,0.8678,10,0,"both",0,0
6380,1542,208,1,2380.266,"La Habra Fm",1073,"","La Habra","","",0.4398,0.8678,760,0,"",1,30
3046,606,82,1,18972.047,"Yarmouth-sangamon Paleosol",,"","","","",0.4398,0.8678,4,0,"both",0,0
17580,4560,546,1,67927.328,"Lake Flirt Marl",5469,"","Lake Flirt Marl","","",0.4398,0.8678,5,0,"",0,0
3402,689,89,1,19038.326,"Yarmouth-sangamon Paleosol",,"","","","",0.4398,0.8678,3,0,"both",0,0
6689,1666,232,1,5425.838,"Scotia Bluffs Fm",1848,"","Scotia Bluffs","Wildcat","",0.4398,0.8678,0,0,"surface",0,0
7241,1888,276,1,5873.527,"Unnamed",,"","","","",0.4398,0.8678,10,0,"surface",0,0
8600,2146,316,1,91531.086,"Unnamed",,"","","","",0.4398,0.8678,0,0,"surface",0,0
10920,2902,404,1,60931.703,"Mak Hill Drift",7527,"","Mak Hill Drift","","",0.4398,0.8678,100,0,"surface",0,0
17352,4462,539,1,41813.121,"Satilla Fm",1829,"","Satilla","","",0.4398,0.8678,20,0,"",0,0
17423,4491,541,1,19483.625,"Undifferentiated",,"","","","",0.4398,0.8678,0,0,"both",0,0
12459,3327,443,1,12679.619,"Upper Melvin Loess",,"","","","",0.4398,0.5824,2,0,"both",0,0
22467,6267,802,1,43468.73,"Pre-Loess Sand and Gravel",,"","","","",0.4398,0.8678,0,0,"",0,0
6580,1614,228,1,5942.809,"Unnamed",,"","","","",0.4398,2.1519,2800,0,"surface",0,0
4693,930,117,1,3397.813,"Tabb Fm",2042,"","Tabb","","",0.4398,0.8678,5,0,"both",0,0
4576,872,112,1,3616.431,"Terrace and Estuarine Deposits C",,"","","","",0.4398,0.8678,25,0,"surface",0,0
11709,3167,438,1,14293.066,"Unnamed Tills and Whitewater Drift",,"","","","",0.4398,0.8678,10,0,"both",0,0
4612,899,114,1,4579.002,"Cape May Fm",311,"","Cape May","","",0.4398,0.8678,15,1,"both",0,0
5138,1197,144,1,23748.953,"Socastee Fm",1949,"","Socastee","","",0.4398,0.8678,5,2,"both",3,22
12451,3325,442,1,16966.873,"Unnamed",,"","","","",0.4398,0.6538,0,0,"both",0,0
17565,4550,545,1,79274.312,"Anastasia Fm",38,"","Anastasia","","",0.4398,0.8678,30,0,"both",7,69
9475,2376,340,1,21013.658,"Unnamed",,"","","","",0.4398,0.8678,10,0,"surface",0,0
16746,4315,524,1,47200.875,"Unnamed",,"","","","",0.4398,0.6538,35,0,"surface",0,0
10902,2893,403,1,72316.008,"Mak Hill Drift",7527,"","Mak Hill Drift","","",0.4398,0.8678,100,0,"surface",0,0
11683,3156,436,1,11759.33,"Wedron Fm",2256,"","Wedron","","",0.4398,0.8678,10,0,"both",0,0
12364,3299,441,1,13055.024,"Lake Till",4751,"","Lake Till","","",0.4398,0.6538,10,0,"both",0,0
3511,706,91,1,16719.768,"Yarmouth-sangamon Paleosol",,"","","","",0.4398,0.8678,17,0,"surface",0,0
16832,4323,526,1,63277.414,"Montgomery Fm",1332,"","Montgomery","","",0.4398,0.8678,280,90,"both",0,0
32183,7689,1402,4,2810.492,"calcareous ooze",,"","","","",0.4409,0.4573,4.7,4.7,"subsurface",0,0
30511,7661,1374,4,2811.383,"muddy-sand",,"","","","",0.4411,0.4428,0.3,0.3,"subsurface",0,0
30064,7658,1371,4,2811.51,"clay",,"","","","",0.4413,0.445,0.3,0.3,"subsurface",0,0
31620,7680,1393,4,2810.453,"silt",,"","","","",0.4414,0.4443,1.1,1.1,"subsurface",0,0
29800,7657,1370,4,2811.517,"clay",,"","","","",0.4425,0.4459,8.1,8.1,"subsurface",0,0
30510,7661,1374,4,2811.383,"clay",,"","","","",0.4428,0.4446,0.1,0.1,"subsurface",0,0
31619,7680,1393,4,2810.453,"clay",,"","","","",0.4443,0.4471,8.5,8.5,"subsurface",0,0
30509,7661,1374,4,2811.383,"sand",,"","","","",0.4446,0.4463,0.1,0.1,"subsurface",0,0
30347,7660,1373,4,2811.439,"clay",,"","","","",0.445,0.46,0.9,0.9,"subsurface",0,0
31900,7981,1395,4,2809.171,"siliceous ooze",,"","","","",0.445,0.4675,0.4,0.4,"subsurface",0,0
32865,7699,1412,4,2805.587,"calcareous ooze",,"","","","",0.445,0.49,5.5,5.5,"subsurface",0,0
30804,7669,1382,4,2804.978,"clay",,"","","","",0.445,0.4675,5.4,5.4,"subsurface",0,0
30063,7658,1371,4,2811.51,"sand",,"","","","",0.445,0.4488,0.3,0.3,"subsurface",0,0
29799,7657,1370,4,2811.517,"silt",,"","","","",0.4459,0.4492,0.2,0.2,"subsurface",0,0
30508,7661,1374,4,2811.383,"clay",,"","","","",0.4463,0.4481,0.2,0.2,"subsurface",0,0
31618,7680,1393,4,2810.453,"silt",,"","","","",0.4471,0.45,0.5,0.5,"subsurface",0,0
31509,7677,1390,4,2809.827,"sand",,"","","","",0.4471,0.4557,1.7,1.7,"subsurface",0,0
30507,7661,1374,4,2811.383,"sand",,"","","","",0.4481,0.4498,1.6,1.6,"subsurface",0,0
18807,4914,616,1,33054.289,"glacial drift",,"","","","",0.4483,2.58,0,0,"",0,0
30062,7658,1371,4,2811.51,"clay",,"","","","",0.4488,0.4525,2.6,2.6,"subsurface",0,0
29798,7657,1370,4,2811.517,"clay",,"","","","",0.4492,0.4526,2.9,2.9,"subsurface",0,0
30506,7661,1374,4,2811.383,"clay",,"","","","",0.4498,0.4516,0.2,0.2,"subsurface",0,0
31617,7680,1393,4,2810.453,"clay",,"","","","",0.45,0.4529,10.5,10.5,"subsurface",0,0
30950,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4514,0.4643,11.2,11.2,"subsurface",0,0
30505,7661,1374,4,2811.383,"silt",,"","","","",0.4516,0.4533,0.3,0.3,"subsurface",0,0
30061,7658,1371,4,2811.51,"sand",,"","","","",0.4525,0.4563,0.3,0.3,"subsurface",0,0
29797,7657,1370,4,2811.517,"silt",,"","","","",0.4526,0.456,0.2,0.2,"subsurface",0,0
31616,7680,1393,4,2810.453,"silt",,"","","","",0.4529,0.4557,1.5,1.5,"subsurface",0,0
30504,7661,1374,4,2811.383,"clay",,"","","","",0.4533,0.455,0.1,0.1,"subsurface",0,0
31074,7999,1387,4,2811.172,"siliceous ooze",,"","","","",0.454,0.49,0.1,0.1,"subsurface",0,0
29146,7636,1349,4,2810.562,"calcareous ooze",,"","","","",0.454,0.472,1.7,1.7,"subsurface",0,0
30503,7661,1374,4,2811.383,"silt",,"","","","",0.455,0.4568,0.1,0.1,"subsurface",0,0
31508,7677,1390,4,2809.827,"clay",,"","","","",0.4557,0.4643,0.5,0.5,"subsurface",0,0
31615,7680,1393,4,2810.453,"clay",,"","","","",0.4557,0.4586,9.6,9.6,"subsurface",0,0
29796,7657,1370,4,2811.517,"clay",,"","","","",0.456,0.4594,2.9,2.9,"subsurface",0,0
30060,7658,1371,4,2811.51,"clay",,"","","","",0.4563,0.46,0.4,0.4,"subsurface",0,0
30502,7661,1374,4,2811.383,"clay",,"","","","",0.4568,0.4585,0.2,0.2,"subsurface",0,0
32182,7689,1402,4,2810.492,"clay",,"","","","",0.4573,0.4736,0.5,0.5,"subsurface",0,0
30501,7661,1374,4,2811.383,"sand",,"","","","",0.4585,0.4603,0.6,0.6,"subsurface",0,0
31614,7680,1393,4,2810.453,"silt",,"","","","",0.4586,0.4614,0.3,0.3,"subsurface",0,0
29795,7657,1370,4,2811.517,"silt",,"","","","",0.4594,0.4628,0.2,0.2,"subsurface",0,0
31912,7683,1396,4,2807.92,"clay",,"","","","",0.46,0.49,2.7,2.7,"subsurface",0,0
30059,7658,1371,4,2811.51,"sand",,"","","","",0.46,0.4638,0.1,0.1,"subsurface",0,0
30346,7660,1373,4,2811.439,"sand",,"","","","",0.46,0.475,0.1,0.1,"subsurface",0,0
32088,7948,1399,4,2808.888,"chalk",,"","","","",0.46,0.49,1.4,1.4,"subsurface",0,0
30500,7661,1374,4,2811.383,"clay",,"","","","",0.4603,0.462,5.5,5.5,"subsurface",0,0
31613,7680,1393,4,2810.453,"clay",,"","","","",0.4614,0.4643,15.1,15.1,"subsurface",0,0
30499,7661,1374,4,2811.383,"sand",,"","","","",0.462,0.4638,0.1,0.1,"subsurface",0,0
29794,7657,1370,4,2811.517,"clay",,"","","","",0.4628,0.4662,3.1,3.1,"subsurface",0,0
30498,7661,1374,4,2811.383,"clay",,"","","","",0.4638,0.4655,0.3,0.3,"subsurface",0,0
30058,7658,1371,4,2811.51,"clay",,"","","","",0.4638,0.4675,6.1,6.1,"subsurface",0,0
31507,7677,1390,4,2809.827,"silt",,"","","","",0.4643,0.4729,0.7,0.7,"subsurface",0,0
31612,7680,1393,4,2810.453,"silt",,"","","","",0.4643,0.4671,0.3,0.3,"subsurface",0,0
30949,7996,1386,4,2805.274,"sand",,"","","","",0.4643,0.4771,0.2,0.2,"subsurface",0,0
31731,7681,1394,4,2810.964,"clay",,"","","","",0.4643,0.4771,13.2,13.2,"subsurface",0,0
27488,7848,1328,4,2808.548,"calcareous ooze",,"","","","",0.4643,0.49,4.8,4.8,"subsurface",0,0
30497,7661,1374,4,2811.383,"sand",,"","","","",0.4655,0.4673,1.2,1.2,"subsurface",0,0
29793,7657,1370,4,2811.517,"sand",,"","","","",0.4662,0.4696,0.1,0.1,"subsurface",0,0
31611,7680,1393,4,2810.453,"clay",,"","","","",0.4671,0.47,10.3,10.3,"subsurface",0,0
30496,7661,1374,4,2811.383,"clay",,"","","","",0.4673,0.469,0.3,0.3,"subsurface",0,0
30057,7658,1371,4,2811.51,"silt",,"","","","",0.4675,0.4713,0.1,0.1,"subsurface",0,0
30803,7669,1382,4,2804.978,"clay",,"","","","",0.4675,0.49,3.6,3.6,"subsurface",0,0
31899,7981,1395,4,2809.171,"clay",,"","","","",0.4675,0.49,1.2,1.2,"subsurface",0,0
30495,7661,1374,4,2811.383,"sand",,"","","","",0.469,0.4708,0.3,0.3,"subsurface",0,0
29792,7657,1370,4,2811.517,"clay",,"","","","",0.4696,0.473,5.6,5.6,"subsurface",0,0
31610,7680,1393,4,2810.453,"silt",,"","","","",0.47,0.4729,9.6,9.6,"subsurface",0,0
30494,7661,1374,4,2811.383,"clay",,"","","","",0.4708,0.4725,0.2,0.2,"subsurface",0,0
30056,7658,1371,4,2811.51,"clay",,"","","","",0.4713,0.475,0.9,0.9,"subsurface",0,0
29145,7636,1349,4,2810.562,"calcareous ooze",,"","","","",0.472,0.49,2.8,2.8,"subsurface",0,0
30493,7661,1374,4,2811.383,"silt",,"","","","",0.4725,0.4743,0.3,0.3,"subsurface",0,0
31609,7680,1393,4,2810.453,"clay",,"","","","",0.4729,0.4757,8.1,8.1,"subsurface",0,0
31506,7677,1390,4,2809.827,"clay",,"","","","",0.4729,0.4814,0.8,0.8,"subsurface",0,0
29791,7657,1370,4,2811.517,"clay",,"","","","",0.473,0.4764,3.8,3.8,"subsurface",0,0
32181,7689,1402,4,2810.492,"calcareous ooze",,"","","","",0.4736,0.49,7.5,7.5,"subsurface",0,0
30492,7661,1374,4,2811.383,"clay",,"","","","",0.4743,0.476,0.1,0.1,"subsurface",0,0
30055,7658,1371,4,2811.51,"silt",,"","","","",0.475,0.4788,0.3,0.3,"subsurface",0,0
30345,7660,1373,4,2811.439,"clay",,"","","","",0.475,0.49,15.6,15.6,"subsurface",0,0
31608,7680,1393,4,2810.453,"silt",,"","","","",0.4757,0.4786,3.4,3.4,"subsurface",0,0
30491,7661,1374,4,2811.383,"silt",,"","","","",0.476,0.4778,0.1,0.1,"subsurface",0,0
29790,7657,1370,4,2811.517,"clay",,"","","","",0.4764,0.4798,12.6,12.6,"subsurface",0,0
30948,7996,1386,4,2805.274,"calcareous ooze",,"","","","",0.4771,0.49,15.7,15.7,"subsurface",0,0
31730,7681,1394,4,2810.964,"limestone",,"","","","",0.4771,0.49,0.2,0.2,"subsurface",0,0
30490,7661,1374,4,2811.383,"clay",,"","","","",0.4778,0.4795,0.4,0.4,"subsurface",0,0
11479,3091,431,1,25142.66,"Unnamed",,"","","","",0.4786,0.5954,0,0,"both",0,0
31607,7680,1393,4,2810.453,"clay",,"","","","",0.4786,0.4814,15.8,15.8,"subsurface",0,0
11405,3072,429,1,33887.039,"Fisher Road Till",4748,"","Fisher Road Till","","",0.4786,0.6538,0,0,"both",0,0
30054,7658,1371,4,2811.51,"clay",,"","","","",0.4788,0.4825,0.8,0.8,"subsurface",0,0
30489,7661,1374,4,2811.383,"silt",,"","","","",0.4795,0.4813,0.2,0.2,"subsurface",0,0
29789,7657,1370,4,2811.517,"clay",,"","","","",0.4798,0.4832,5.8,5.8,"subsurface",0,0
30488,7661,1374,4,2811.383,"clay",,"","","","",0.4813,0.483,0.2,0.2,"subsurface",0,0
31505,7677,1390,4,2809.827,"clay",,"","","","",0.4814,0.49,1.6,1.6,"subsurface",0,0
31606,7680,1393,4,2810.453,"silt",,"","","","",0.4814,0.4843,0.3,0.3,"subsurface",0,0
30053,7658,1371,4,2811.51,"silt",,"","","","",0.4825,0.4863,0.2,0.2,"subsurface",0,0
30487,7661,1374,4,2811.383,"silt",,"","","","",0.483,0.4848,0.2,0.2,"subsurface",0,0
29788,7657,1370,4,2811.517,"silt",,"","","","",0.4832,0.4866,0.6,0.6,"subsurface",0,0
31605,7680,1393,4,2810.453,"calcareous ooze",,"","","","",0.4843,0.4871,0.2,0.2,"subsurface",0,0
30486,7661,1374,4,2811.383,"clay",,"","","","",0.4848,0.4865,0.2,0.2,"subsurface",0,0
30052,7658,1371,4,2811.51,"clay",,"","","","",0.4863,0.49,26.1,26.1,"subsurface",0,0
30485,7661,1374,4,2811.383,"muddy-sand",,"","","","",0.4865,0.4883,1,1,"subsurface",0,0
29787,7657,1370,4,2811.517,"clay",,"","","","",0.4866,0.49,2.6,2.6,"subsurface",0,0
31604,7680,1393,4,2810.453,"sand",,"","","","",0.4871,0.49,2.7,2.7,"subsurface",0,0
30484,7661,1374,4,2811.383,"clay",,"","","","",0.4883,0.49,1.1,1.1,"subsurface",0,0
27704,7619,1332,4,2810.838,"clay",,"","","","",0.49,0.575,8.5,8.5,"subsurface",0,0
32986,7860,1414,4,2811.522,"clay",,"","","","",0.49,0.575,1.4,1.4,"subsurface",0,0
